Word,Occurrences,TotalSteps
delicacy,1,2
declared,15,21
limps,1,3
worldlings,1,2
violent,5,9
feeding,3,6
saucepan,1,3
reproach,6,11
read:,1,1
sere,1,2
disappoint,4,4
lightened,2,2
desperate,7,8
material,4,7
butchers,2,2
dismissed,1,2
suspect,7,11
increase,4,6
details,1,2
devise,2,4
spiritualistic,1,2
fro,17,24
pattering,2,3
relinquish,2,3
piping,2,5
inexorable,1,3
begun,12,29
toads,2,4
everybodys,4,4
delinquencies,1,7
faster,2,7
memory,10,29
clipped,1,4
mourn,1,3
saturday,12,36
apples,5,21
prevailed,6,7
festival,5,9
unutterably,1,4
resigned,4,9
drying,4,11
all,861,3010
fasten,1,5
absence,7,16
warned,2,6
reach,3,10
every,121,513
diverted,3,4
fry,1,1
decent,2,4
whine,1,2
buckwheats,2,4
beholding,1,3
exploits,1,2
helped,23,40
stitching,2,3
poke,2,3
misunderstandings,1,5
lounged,3,8
cooler,1,3
speak,45,124
principal,1,1
shabby,7,7
overhaul,1,2
arching,1,1
contained,4,7
thereby,1,3
repeat,3,6
would,445,1641
teased,3,3
members,4,6
endured,1,2
pistol,1,1
chased,1,2
neglect,8,13
knobby,3,5
upsetting,1,2
cedar,1,1
consoling,1,3
tryinger,1,2
praise,22,47
identical,1,3
trays,1,2
mouse,5,11
intelligible,1,2
flickering,1,1
tripping,1,1
famously,1,3
cooled,3,4
education,4,9
favors,6,7
respects,4,7
destitution,1,2
rills,1,1
aspects,1,2
poky,2,2
opposed,1,3
industry,2,3
brown,42,97
butterflies,2,3
witch,4,4
rely,1,3
betrayed,11,18
tune,9,18
temporary,1,3
pleasanter,3,4
admiring,10,27
codicils,1,1
brows,5,5
poems,1,3
storks,2,3
fonder,2,3
clerk,2,4
wail,2,4
popping,4,7
satisfactory,9,9
forsook,1,2
adjournment,1,1
pole,3,3
painful,4,4
intelligibly,1,2
span,1,1
barker,1,1
wailed,2,2
suspicious,4,8
condition,6,13
reads,1,3
wait,51,144
amy,572,2250
gridiron,1,4
kick,1,3
paying,2,5
knit,9,16
immortalize,1,2
poll,2,2
starting,2,2
harangue,1,2
invitation,6,7
shrewd,1,6
tremble,2,6
asserts,1,4
shaggy,1,3
solemnly,5,13
ready,82,241
honeymoon,5,5
marry,26,26
tokens,1,4
gallivanting,1,3
disappearance,1,2
accomplishments,7,14
remains,3,7
yawn,1,4
demanding,4,9
mouth,27,82
and,8083,35162
detains,1,2
pinned,2,3
spoon,1,4
poorly,4,6
crave,1,2
barked,1,1
menageries,1,2
upon,174,239
listlessly,1,2
curious,9,13
educating,1,1
lamblike,1,1
mozarts,1,4
dudgeon,2,4
electrified,3,5
sunday,2,2
creeping,2,7
wearied,4,10
sets,1,4
prayer,3,7
frivolous,3,9
crackled,1,1
toilets,2,3
noble,5,9
barrels,2,4
footstool,2,4
inconsistency,1,1
postscript,1,3
mamma,23,27
forgetting,17,33
governess,7,7
recommendation,1,2
pome,1,1
speck,3,3
bounteous,1,2
reminiscences,1,1
wound,11,12
alee,1,1
tents,1,2
any,260,448
gamboled,1,2
course,76,95
overheard,2,3
scolded,10,17
omitting,1,4
magnificent,1,3
prayed,4,7
like,591,1499
specs,1,1
bonnier,1,2
pictorial,1,1
herewith,1,1
hunters,1,3
awoke,1,2
feeble,14,30
sorting,4,4
kids,2,3
germany,6,11
76,1,4
trimming,3,6
drab,2,5
fun,69,230
playmate,2,3
rent,2,2
pertinacious,1,2
inclined,4,4
penmen,1,7
grimmer,1,6
queenstown,1,5
germans,6,15
recommended,1,3
pouch,1,2
fur,2,3
gaily,7,11
sacque,1,4
drag,3,9
suppers,2,6
wake,8,32
(he,1,3
anguish,4,7
pleasure,46,110
rocks,2,4
novelist,1,2
middling,1,1
whistles,1,3
steadily,4,8
enjoying,20,54
peal,2,2
trifles,17,18
exclaiming,9,17
coach,1,2
bridges,1,1
right,118,118
produces,2,4
charcoal,1,2
suit,37,69
divulged,1,2
summer),1,1
viz,1,2
peas,1,1
lellywaiter,1,4
memorable,1,3
puddle,2,5
calamities,1,1
persevered,1,3
lasted,6,10
tuneful,1,1
precipice,1,4
ambitions,2,4
appreciated,2,5
draw,19,49
downfall,2,2
hysterics,2,3
saddened,1,1
veiled,1,1
trifled,1,5
archangels,1,4
dived,2,4
swiftly,1,2
crosspatch,2,5
slapped,1,4
telltale,1,3
martyr,3,8
downs,1,1
from,356,356
rigid,2,3
captives,1,1
tapped,2,3
produced,21,33
impetuousity,1,2
difference,6,6
buttonholes,4,4
advantages,1,1
sacrifice,5,6
vicar,2,2
roosted,1,3
undoing,2,3
pony,1,1
arsenicum,1,1
barriers,1,8
dranpa,3,9
priests,1,6
ambling,1,5
weapon,1,4
audacity,5,21
deserted,9,31
floor,20,69
(if,2,3
bought,11,17
diver,2,4
impatiently,8,15
years,62,161
aggressor,1,3
queens,3,4
speed,3,5
declarations,1,2
walk,41,45
blemishes,2,4
estelle,2,3
wall,10,22
backward,1,4
deference,1,3
steadfast,1,2
trapdoor,1,1
(im,1,2
miss,110,146
mist,1,6
beggarmaid,1,5
glacial,1,4
generously,3,6
attentions,4,11
apt,8,22
warnt,1,2
miserable,10,18
mantalini,1,3
contradictory,1,2
deeper,2,4
pooh,1,1
catholic,2,3
mastered,2,3
limb,2,4
deliciously,1,2
almost,30,77
(though,1,1
rude,13,13
fruitless,1,2
lime,3,3
decorums,1,4
hoarse,2,5
pecks,1,2
compliment,9,27
daughter,25,25
dependable,1,3
colored,20,32
poor,163,427
suspecting,1,2
bales,1,1
littler,1,4
indulgence,3,7
omelet,1,2
informal,1,1
commencement,1,3
assuage,1,2
mite,3,4
jubilee,2,5
(one,1,3
tyrant,2,3
club,12,12
patchwork,2,3
wistfully,9,15
limp,1,1
thence,1,5
principles,2,5
clue,2,5
professor,58,175
splendid,58,119
perilously,1,2
quickly,23,30
thatched,1,2
remind,13,15
sped,1,1
turf,3,5
mantelpiece,2,4
peck,5,13
contents,1,1
convinced,1,3
patronage,1,2
piazza,1,1
palais,1,2
angles,1,1
tribute,2,3
brushed,4,6
discharged,1,3
bridal,9,12
admitted,1,1
closely,6,9
freshly,4,9
turn,54,137
kettle,2,3
recitation,1,1
revolution,1,3
goings,1,2
hardship,1,1
whisk,3,3
consolation,5,6
forbidden,4,7
straightened,1,1
resignation,5,6
needed,31,47
wrinkle,1,4
line,9,18
violets,2,5
handkerchief,15,45
prinked,1,3
hundreds,3,5
copiously,1,1
galloped,3,5
successful,4,8
disturbed,15,35
brushes,1,3
weakened,2,4
institution,4,8
sixpence,2,4
puckered,1,2
russets,2,4
smother,1,3
pops,1,2
since,41,104
agility,1,1
arrives,1,5
endless,2,5
throwing,8,14
shirked,1,2
are,487,1598
protesting,1,1
manhood,1,2
dissipated,1,1
creation,4,8
eatables,1,4
triumphantly,3,9
kindly,29,89
minutes,34,139
search,3,4
wand,1,1
glimmer,1,2
wane,1,1
ark,1,3
propose,8,11
ragged,3,7
unsuspected,1,2
holding,18,27
spoonful,1,3
bequeaths,1,2
arm,51,143
blot,2,2
rattle,3,5
skirts,8,14
evening,53,138
superannuated,1,4
contenting,1,3
affectionate,11,18
white,61,150
blow,10,10
arrived,12,13
art,23,44
understanding,2,2
spartan,1,1
overpraise,1,3
flora,1,2
want,143,320
crazy,3,3
royale,1,4
ensue,1,3
haunt,3,6
sketching,4,9
kindle,1,2
necklaces,1,1
scotchmen,1,1
daughterly,1,1
riches,1,2
fleet,2,3
salle,1,5
diana,1,4
richer,6,12
heaps,13,30
dusty,5,15
follows:,1,2
circle,5,8
worrying,3,3
choir,2,2
lion,5,7
splendors,2,4
sleighing,1,1
immortality,2,3
sunshiny,4,6
squalled,2,2
overhearing,2,2
recumbent,1,5
church,5,9
spots,1,3
ignoring,2,6
ask,80,213
beseechingly,2,4
suffered,6,7
found,140,319
peek,1,3
cents,1,2
winter,25,59
naughtinesses,1,3
understood,8,9
overtures,1,1
stores,5,5
providence,1,6
gushing,1,5
ingenious,2,7
medal,1,3
relief,14,36
lad,14,50
frail,6,11
nods,3,9
sums,2,5
chirping,2,7
peep,9,37
melody,5,18
tragedy,6,6
joneses,1,2
mustaches,1,1
fishballs,1,2
tropical,1,1
avoid,3,4
blind,6,11
petition,1,3
hooked,1,2
satisfied,47,120
staying,2,2
hunter,1,6
knot,2,6
deranged,1,4
saltspoons,1,3
maroon,1,2
drew,25,76
vellum,1,2
sunshine,27,40
heinrich,1,6
indignant,3,9
simply,7,20
outlay,2,7
examining,3,12
pretty,122,638
weaker,2,6
sacrificed,4,8
tremendously,3,7
lap,21,64
know,317,1186
kingsley,1,1
unsubmissive,1,4
resent,1,3
whether,26,36
stored,4,9
bandage,1,3
stunning,1,2
devoured,1,1
bookay,1,2
fascinating,2,3
port,1,5
mustnt,9,12
balloon,2,5
skill,15,47
fence,9,33
goodhumoredly,1,5
law,4,9
greater,11,27
crossing,2,6
ate,9,28
privations,1,4
wisest,4,8
sung,3,8
turning,36,116
gayer,1,3
rest,76,101
lay,69,157
babytending,1,1
miniature,1,2
fender,1,1
penitence,1,1
lips,36,37
vain,18,35
headgear,1,7
suavity,1,6
considering,1,5
demonstrative,2,8
augustus,1,3
peppery,2,7
spandy,2,6
verses,2,5
revel,9,16
basket,24,60
sacrifices,5,16
lifelike,2,2
meandered,1,2
poets,1,1
ominous,1,5
evvybody,1,4
tracing,1,3
simple,28,41
heard,67,145
dodgers,1,2
respectable,8,9
damage,3,6
quantities,4,9
weakness,2,3
pleasantly,5,17
dorcas,1,3
pleasantest,1,2
records,1,1
unsubstantial,1,2
gratitude,14,18
picters,1,5
choke,3,7
larder,2,5
satirical,1,2
dusters,2,5
conclude,1,2
occurred,13,20
frowned,3,3
marys,1,3
strayed,3,6
informed,4,7
skirt),1,4
inch,4,6
frizzle,3,6
earnest,17,53
deepening,1,1
filthy,1,2
caught,22,28
aged,1,3
tapers,1,2
hears,1,1
hither,3,4
heart,192,383
glare,1,2
exact,2,2
entrancingly,1,4
encampment,1,3
relics,6,17
post,14,35
aisles,1,5
mightily,2,5
gustave,1,3
prosper,3,6
threatening,4,10
saddening,1,3
salutations,1,2
honey,5,9
quay,1,4
hamlets,1,3
replace,1,2
respectably,1,1
piquante,2,6
akimbo,1,4
fascination,1,3
skylarking,1,2
posy,4,8
peeping,7,8
themselves,46,89
uncertain,1,2
elephant,1,1
coiffures,1,3
choky,2,3
window,60,96
decayed,1,3
disheveled,4,5
knowing,20,39
americans,5,6
tonight,20,29
unreproved,1,4
ages,3,5
leaning,21,33
roses,24,56
ogress,1,2
clung,8,12
heartburnings,1,2
vow,1,1
slits,1,3
exemplary,1,2
forbade,3,5
freaks,1,2
lackadiasical,1,1
(no,1,2
lacings,2,2
spin,2,4
books,62,82
ended,12,26
glared,1,2
flirtations,2,2
judging,3,3
unable,1,1
supine,1,2
paddled,1,1
diminished,1,1
microscopic,1,1
despairingly,4,6
pronunciation,3,6
dustpan,1,1
ruffle,1,2
stammered,3,3
expenses,2,4
intricate,1,2
hearty,21,55
begins,6,8
latter,7,14
pots,8,20
wearily,1,2
tarlaton,5,5
poppies,1,3
spelling:,1,2
ruin,7,17
plodding,1,2
informing,1,1
sixtieth,1,3
alls,1,2
contradicted,1,1
graver,2,3
hearts,47,67
ward,3,4
agonizing,1,1
salon,4,4
flour,1,3
skins,1,2
bundle,13,30
threads,1,3
arrival,2,3
shrubs,2,3
slopes,1,2
passionately,4,4
gravel,1,1
politely,2,3
patron,2,3
à,1,2
pigeonholes,1,1
sings,2,6
dictate,1,4
matched,1,3
glass,21,53
minute,123,442
warm,31,31
warn,4,5
hearth,6,8
eaves,1,2
heath,2,3
outraged,1,2
frankly,5,7
vanquished,1,3
prostrate,1,2
declare,3,5
sentence,8,8
pulpit,1,3
element,5,10
leaves,17,29
filigree,1,3
ambitious,13,19
promise,29,67
kill,4,4
sloped,1,1
unforeseen,1,2
thrills,1,1
wary,1,3
phenomenon,1,2
respectful,8,14
rosebud,2,4
scarabei,1,2
asleep,32,58
matches,2,4
emil,4,7
paris,12,22
vale,1,4
largest,1,3
pour,2,4
morning,64,165
pinafores,2,4
wrathful,3,5
ceiling,1,1
recollections,2,4
pharaohs,1,2
marole,1,1
moan,3,6
awe,1,3
sixty,3,8
carved,3,9
bluntness,1,1
pummelled,1,4
entered,7,14
honest,12,33
peeped,13,42
lisp,1,1
leaved,1,4
balky,1,3
subsided,9,14
apiece,4,9
homely,3,3
threshold,4,7
frame,6,12
moat,1,2
anywhere,11,36
list,1,5
berne,2,6
dressmaking,1,3
presided,4,10
sometimes,43,120
thorn,2,3
wash,14,15
applicable,1,1
alternations,1,3
outsiders,2,3
servants,12,18
gentler,1,5
uncovered,2,6
wearing,7,18
brighten,4,14
led,24,96
conjured,1,4
lee,1,3
quarrel,7,15
requests,1,1
effalunt,2,3
rubens,1,1
baptizing,1,2
leg,3,5
rebelliously,3,7
publishers,2,5
brighter,2,6
cover,16,35
cheap,6,24
hired,1,2
spell,7,13
covet,1,2
doctor,14,15
destination,1,1
intended,4,7
diary,1,3
scribbling,4,9
cheat,3,3
ordained,1,2
dollar,5,7
coldness,1,2
banishing,1,1
ethereal,2,2
brings,5,7
escape,9,17
consented,7,17
palace,5,6
phine,3,3
viciously,1,3
industrious,2,4
patience,34,76
blisters,1,4
les,1,3
waving,8,17
blue,65,205
consciously,1,4
screwed,1,3
confides,1,2
let,163,353
desperandum,1,3
balls,1,2
planned,13,30
counting,2,5
solitary,9,18
those,77,215
sure,86,315
feelers,1,3
flown,2,3
prisoner,3,5
erect,5,5
unwomanly,1,2
withdrew,1,1
crowning,4,4
unlock,1,2
address,4,6
worktable,2,2
plateau,1,2
chests,4,7
blur,1,3
masterly,1,2
strikes,1,1
confided,4,6
pettishly,2,3
frank,22,40
housekeeping,7,7
trinkets,2,4
byronic,1,2
kind,112,168
sickness,1,3
bracelets,2,4
costing,1,1
king,7,7
ammon,1,3
pitch,2,4
expressive,5,13
countenance,15,15
chilled,2,3
quel,1,1
coals,1,3
workaday,2,4
rule,6,15
uncomplainingly,1,2
though,180,299
confide,2,4
turns,8,15
comical,18,50
temper,23,23
delays,1,2
farther,1,1
franz,4,6
parks,2,3
freshen,1,1
mock,1,1
cases,3,3
critic,1,1
aye,7,8
chillen,1,1
contrast,4,8
puppies,1,4
worship,3,7
irksome,3,10
grieved,7,21
heavy,29,30
bliss,5,9
balmy,1,4
starred,1,3
esteem,1,2
ennui,2,2
impulses,2,2
handsome,42,42
grimly,1,3
ghostly,2,4
materials,1,1
cinderella,1,2
pricking,1,1
mingled,9,10
spend,19,34
prevail,1,5
mystery,6,12
closets,1,3
powder,2,4
kinder,5,16
squint,1,2
check,7,12
pounds,1,6
consternation,1,5
labyrinth,1,4
melted,2,6
filling,5,18
bestows,2,7
baggy,1,2
ordinary,4,5
claimed,1,2
beatitude,1,1
misjudged,1,3
lacked,1,2
dexterity,1,1
grieves,1,1
fortress,1,2
lennox,2,2
weariness,2,3
paddling,2,3
caprices,1,1
abruptness,1,2
glided,3,5
gad,1,3
deepest,3,5
wrath,5,10
mode,2,4
experiment,14,16
villain,9,13
valiantly,1,4
silesia,2,4
weigh,2,3
live,38,78
slyly,3,5
simultaneous,1,2
auburn,1,1
spent,17,18
pickle,4,6
unpacked,1,2
commanding,4,6
fortuitous,1,5
objection),1,4
contrary,7,13
truant,1,2
isnt,102,346
mutton,2,4
clumsy,3,6
tragical,2,2
arguments,1,2
lingered,2,3
portrait,2,2
champs,1,1
deciding,2,4
spurned,1,2
jovial,3,4
centuries,1,2
alps,2,3
executed,1,2
disliked,3,4
engraved,1,1
gas,1,4
wave,5,7
feelings,28,56
silence,29,86
render,3,3
skirt,6,6
rapid,2,4
liquid,1,2
countries,1,1
unspoiled,1,4
delectable,1,3
pell,3,6
lovers,23,66
tasks,4,4
gay,28,28
lingerer,1,1
barouche,1,2
crew,1,1
meannesses,1,1
suggestion,3,4
acknowledge,2,2
dislikes,1,4
resugared,1,3
teacher,6,13
quaint,6,17
reread,2,5
imaginary,8,10
serve,8,20
perhaps,36,119
pacing,2,2
centerpiece,1,5
clinging,4,10
pranks,7,12
affliction,9,28
glitter,2,4
sincerity,2,4
fright,7,11
immediately,9,21
strolls,1,2
attic,1,1
rung,1,1
wavy,2,2
churning,1,2
experience,19,19
wisely,7,7
frocks,1,2
slough,2,3
demonstration,2,3
fabers,1,1
ribbon,16,18
simper,1,2
their,334,989
departure,5,6
slippery,2,3
yander,1,1
pussies,2,2
trumpet,2,7
thanksgiving,1,5
treated,6,11
determined,4,12
trading,1,2
toast,6,25
runs,3,5
abed,2,4
happy,172,442
unsaddened,1,3
snood,1,2
suppose,32,82
vessel,1,6
conviction,4,11
greatly,3,7
brooms,3,11
way),1,2
slippers,22,44
scowled,1,1
chivalry,1,5
spending,4,7
dissatisfied,1,3
gayly,2,5
somehow,12,35
salts,1,1
difficult,5,7
fitly,2,4
cheek,18,35
lid,6,8
golden,18,35
curls,13,35
lie,14,15
smuggled,1,1
limited,2,2
salty,1,2
italy,3,4
shouldst,1,5
accurate,2,5
rappahannock,1,3
chord,2,5
grounds,3,10
spinsters,2,4
cheer,3,5
curly,13,24
inward,2,3
thrashed,1,1
staff,4,4
support,12,12
accumulate,1,4
tightened,1,3
cluster,2,3
spot,12,26
lights,1,1
skim,2,4
jumping,1,2
kitchen,25,46
adjoining,1,2
skin,3,5
abuse,1,2
tact,5,5
lit,1,3
skip,2,4
tenderly,26,66
alarmed,5,5
motionless,3,3
column,2,3
racket,3,4
grandchildren,1,2
stifled,2,2
mirrors,1,1
extravagant,1,2
delicate,7,9
withdraw,1,2
demoiselles,2,3
warmth,7,8
gently,14,20
exulting,1,1
always,188,188
beamed,5,5
jolie,1,2
boards,2,3
indignation,6,7
looks,36,63
jangled,1,3
spatted,1,2
sobbed,4,10
hundred,8,9
arnica,1,1
mentor,3,5
shroud,3,4
resolving,6,16
observed,29,29
racked,1,3
monster,2,4
pens,3,3
squashes,1,1
chose,6,7
smoothing,6,11
abruptly,6,7
months,14,27
escapes,1,3
bureau,3,4
stage,11,21
pinched,1,1
stuttered,1,2
baggage,1,1
jolis,1,1
gentle,19,21
regret,18,36
restless,13,36
taking,44,44
sartor,1,3
salve,1,2
suffering,7,10
beneficial,1,3
observer,1,2
glimpses,5,7
observes,1,3
also,46,86
quit,1,1
scratching,2,7
adrift,1,5
buffeting,1,4
visits,4,10
none,16,50
near,34,97
entree,1,4
heretofore,1,3
creeters,1,2
priest,2,5
spiritless,2,4
neat,12,13
frills,2,3
everyone,79,79
hyacinth,1,4
picturesque,8,13
comply,1,2
preserve,5,14
quiz,1,3
flirting,4,5
escaped,9,21
terrace,4,8
politest,1,4
perplexity,1,3
invitations,2,4
behind,69,208
plucked,3,5
secret,35,67
promises,4,10
whiffle,1,2
obediently,5,5
brewery,1,3
sunset,5,7
babel,1,1
inky,1,3
banishment,1,2
astonish,3,6
crimped,1,1
puck,2,2
load,3,4
upside,4,7
satisfying,1,3
premise,1,2
drop,23,36
blended,2,4
spirited,3,6
measles,1,1
intractable,1,2
justice,4,6
mullein,1,1
silent,15,17
poked,7,11
frantically,1,1
unclasp,1,2
ways,22,33
disapprobation,1,1
brooke,99,102
stairs,11,22
fainting,3,8
away,328,1251
promised,27,27
getters,1,4
loan,1,3
refused,11,28
dialogue,1,1
verge,1,1
enriches,1,4
moved,4,7
bremer,1,2
discarded,1,1
enclosing,1,1
vase,6,7
everybody,25,48
cigarette,1,3
patronized,2,3
kiss,37,55
gem,1,5
lager,1,4
growing,12,22
smoke,10,27
aster,1,1
disloyalty,1,3
mannie,1,2
halliards,1,1
austrian,2,5
economize,1,3
fevers,1,2
poker,2,3
popularly,1,4
pokes,1,3
fussed,4,9
guilty,4,10
wandering,3,4
commissary,2,2
artists,1,3
liking,6,12
despair,26,71
nook,2,2
wheelbarrow,1,2
get,239,240
gesticulating,1,2
refuses,1,1
noon,2,3
seldom,34,61
betraying,2,2
passport,1,3
moves,1,2
looms,1,1
masculine,5,6
parrots,1,1
solicited,1,2
vast,2,3
shortening,1,2
candy,2,2
martial,1,1
kite,3,8
confer,2,6
portray,1,4
unruly,1,3
explanation,3,11
faced,7,30
drumsticks,1,2
boots,36,53
gossiped,2,2
brilliancy,4,4
floating,3,4
naturedly,2,3
brightly,1,7
nerves,2,7
booty,2,7
nobleness,1,4
witty,3,5
neck,13,30
eleven,4,10
inquiring,5,5
grasshoppers,1,4
reaching,2,4
rights,5,9
explain,12,31
outstrip,1,6
enterprises,1,5
peculiarly,3,8
pendulum,2,6
consigned,1,2
honor,29,113
lapping,1,6
jumped,3,7
sequel,1,4
cutlasses,1,3
articles,4,14
nudge,2,3
absorbed,28,28
inhabitants,1,5
ceased,5,8
kits,1,3
moil,1,2
stain,1,1
faces,38,38
whispers,3,3
discipline,1,3
callers,1,2
stayed,6,10
stair,1,1
exhilarating,2,2
enticed,1,2
prank,4,4
meager,1,1
scornful,1,2
lotty,6,6
emerged,3,3
grubbing,2,4
lined,5,10
expression,61,170
raising,1,5
flannels,1,4
belong,3,5
destroyed,2,3
insult,8,23
responsibility,2,2
unkind,1,1
speculated,1,2
precious,31,44
vigorously,2,2
artlessly,1,1
lunatic,2,5
searching,1,3
nightcap,1,2
linen,7,16
lock,3,4
infirmity,1,1
accidents,4,4
bobbing,1,5
premature,1,4
raisins,4,12
passages,4,8
ruse,1,1
coast,1,2
islands,2,3
chubby,3,8
endowing,1,5
rumble,1,4
lines,9,24
schools,1,2
rockets,2,6
rush,6,6
geese,5,5
situation,1,1
twilled,2,4
rudest,1,2
failed,13,25
jolly,23,23
progressing,1,7
martyrdom,1,6
distinguish,2,8
primming,1,4
martin,2,8
fleetly,1,2
bad,73,266
lowest,1,3
neds,1,2
trimmed,4,5
pere,1,2
bag,14,20
protest,1,3
chokes,1,2
lovely,69,151
tableaux,1,2
poorhouse,1,1
endow,1,4
pothooks,1,3
characteristically,1,2
obliging,4,8
puff,2,3
offered,28,48
brocade,1,3
unlocking,2,4
candles,1,1
faltered,3,3
picket,1,2
therefore,10,18
hegel,1,4
preserves,1,3
ungentlemanly,1,2
gracious,5,14
preserver,1,1
picnics,2,2
flesh,3,3
plaster,3,3
recamier,1,3
expressing,2,4
need,61,122
bred,7,8
shouldnt,23,38
thrust,1,3
choked,1,2
rejoicing,5,10
flirts,1,4
hopped,2,5
bay,3,7
stake,3,3
bouquet,5,5
coats,1,1
gutter,1,1
corroberate,1,1
naughtiness,1,2
upset,11,12
endeavoring,1,5
preserved,2,5
freshmen,1,3
arrayed,1,2
picked,10,30
humanity,1,1
schiller,1,2
savest,1,1
garten,2,4
croquet,6,7
nearly,41,71
turvy,7,8
guide,3,5
motives,1,3
bookkeeper,1,2
glowing,1,1
pointers,1,3
unwary,1,2
temptations,7,15
illness,3,4
myself,90,147
que,1,4
undeniable,1,3
trifling,4,5
nature,24,67
sprays,1,6
conscious,6,14
tragic,10,27
winding,4,13
defend,3,10
brew,1,1
jubilation,1,4
emphatically,2,5
impromptu,4,7
depth,1,1
titania,1,4
granddaughter,1,3
serious,13,28
suggestive,6,19
petticoat,1,2
ruinous,2,3
murmuring,3,3
machine,1,4
individual,1,3
relaxed,4,6
troops,1,1
weight,3,6
steeds,1,3
ancient,4,11
bracelet,3,9
flattery,1,3
captains,1,2
martha,1,1
parlor,40,40
measures,2,2
log,2,3
indulge,6,7
block,1,1
parti,1,2
spun,3,3
parliamentary,1,2
manner,51,91
tail,5,5
stale,2,2
mold,3,6
stains,2,5
accused,3,8
brush,4,10
mole,1,4
unconditional,1,3
outside,10,13
younger,10,19
gif,12,14
using,2,4
lavished,2,2
walled,1,4
stalk,1,3
lor,1,2
lincoln,2,2
benediction,1,3
surveying,7,9
parts,13,22
nargerie,1,4
newspaper,5,9
lot,5,11
ferrule,1,1
curse,2,2
lingy,1,2
nose,35,59
subjective,1,3
low,28,36
gowns,10,17
dangerous,3,6
twittery,1,3
pacify,1,2
party,55,122
sabbath,2,2
daisies,3,6
enjoys,2,4
enter,4,5
bidden,2,3
trample,1,2
goodbye,13,18
collection,1,5
risked,1,4
git,2,4
able,14,41
appalling,2,5
powerlessness,1,2
capped,2,2
sheltered,1,1
given,48,48
sack,1,2
fighting,4,5
outtalked,1,1
encyclopedia,1,1
murder,2,5
studies,2,4
giver,2,5
forever,19,63
insignificant,1,2
gives,11,12
interruption,1,4
fireside,1,3
pressure,1,2
astonishing,3,6
pets,1,1
north,1,2
echo,3,3
brute,3,4
ardor,3,3
profanation,1,1
reality,1,2
scatterbrain,1,1
encamped,1,2
hiding,4,5
hide,22,22
island,1,1
confine,1,5
humblest,1,4
easiest,1,3
chap,2,4
lovingly,2,4
fairies,2,2
edibles,1,4
char,1,3
ceasing,1,2
blithe,4,10
tablecloths,1,2
taste,22,36
chat,1,3
studied,6,12
discovery,8,19
poppy,1,5
note,32,49
sweetest,15,39
gesticulate,1,2
smallness,1,1
chillon,1,2
stamp,2,2
(which,1,1
prance,1,5
colds,2,6
tenderer,1,3
whole,51,151
idea,48,188
brightness,1,4
emaciated,1,3
riotous,4,8
headache,7,10
fantastically,1,2
suburb,1,1
mortally,3,5
charms,5,8
stretched,7,19
dreamers,1,3
lumber,1,2
explosion,3,3
enthusiasms,1,5
votre,1,4
unexpectedly,4,7
drum,1,2
destruction,2,4
shaved,1,3
welcomes,1,2
take,202,438
maritime,1,3
abrupt,2,3
collecting,3,4
pluck,1,1
elder,8,8
tapping,3,5
meal,2,4
shivering,1,1
duration,1,3
sorely,4,6
there,388,729
mean,83,83
appealed,1,5
limeless,1,4
stand,23,55
russet,2,3
warmly,12,49
ignominious,1,3
bending,3,6
thinks,7,17
snows,1,1
espied,1,2
conceited,2,2
meat,2,3
mutter,1,1
skeleton,1,3
dislike,2,4
rolling,3,5
pleasurable,1,4
welcomed,4,8
loose,2,4
snowy,5,7
headless,2,2
crinkle,2,2
tarlatan,2,6
sailing,1,4
necessary,15,44
bed,53,196
labels,1,1
dried,3,5
condemning,1,2
bee,4,8
partners,1,1
rowers,1,3
beg,21,39
label,2,4
initiated,1,1
teething,1,1
succeeds,1,2
pillars,1,1
stalwart,2,4
mont,2,4
crop,10,22
majesty,1,2
arrive,4,7
completely,2,5
punctuation,2,4
unmanly,2,4
peacemaker,1,1
promoting,1,2
visit,12,20
roaring,1,5
divinely,2,5
sprightly,2,6
lucretias,1,2
delivered,4,7
harmless,6,6
vagaries,1,2
tale,8,8
crow,3,4
scraping,1,1
shirts,1,3
lengthening,1,2
these,96,236
retreats,1,2
talk,62,116
idiotic,2,6
outfit,2,6
witches,1,3
weird,1,2
tall,32,140
honors,1,2
mood,9,13
germanic,1,3
magnified,1,2
threatens,1,1
harvest,3,3
feature,3,4
utter,18,34
brim,1,2
pleasant,83,151
playmates,1,2
pathetically,1,1
examine,6,7
seemed,160,311
license,1,3
housework,2,4
moon,3,5
follies,2,2
butterfly,2,3
mindful,1,1
bided,1,2
strange,10,12
hearer,1,6
dozing,1,5
clearing,1,4
safe,28,67
present,31,82
uncomfortable,16,52
miscellaneous,1,4
forgave,3,6
hidden,9,15
anyone,61,151
wheat,1,2
prizes,1,1
palettes,1,2
aback,1,1
paced,1,4
masters,2,4
exquisite,2,3
decidedly,30,67
disconsolate,1,2
helps,5,7
perfection,3,6
prepared,10,19
examined,6,11
gifts,15,52
kicking,2,4
jealously,1,2
coasting,1,1
tame,2,2
arch,3,3
lisped,1,2
especially,32,32
scalded,1,3
chasseed,2,4
english,26,64
denoument,1,4
drift,1,3
decanters,1,2
suspicion,4,12
dismiss,1,1
lemon,1,2
brooch,2,2
giant,2,2
masks,1,1
blossoms,1,2
unsettled,4,6
links,1,4
grandmother,4,9
uncomfortably,2,4
genius,19,66
counterfeit,1,6
secrecy,1,5
basely,4,10
